osm_way_id,hour0,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,std_dev_0,std_dev_1,std_dev_2,std_dev_3,std_dev_4,std_dev_5,std_dev_6,std_dev_7,std_dev_8,std_dev_9,std_dev_10,std_dev_11,std_dev_12,std_dev_13,std_dev_14,std_dev_15,std_dev_16,std_dev_17,std_dev_18,std_dev_19,std_dev_20,std_dev_21,std_dev_22,std_dev_23
26584144,,,22.9920000000000000,,22.7200000000000000,21.5590000000000000,20.1340000000000000,23.2722857142857143,31.2730000000000000,24.6045000000000000,27.8580000000000000,21.9925000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136578685,,,,,,,,,,,,,14.8650000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680032309,,,,,,,,,,,,50.8030000000000000,,26.4620000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26791487,,,,,,,,,,14.6380000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680256934,,,26.3150000000000000,,10.8570000000000000,,,,,20.9185000000000000,2.8260000000000000,2.5310000000000000,,,,,10.6940000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679998465,57.2410000000000000,79.4308333333333333,54.7969000000000000,58.8521428571428571,65.5113333333333333,69.7209500000000000,68.6418888888888889,73.3680000000000000,71.6989230769230769,77.4866666666666667,76.9008181818181818,69.1766111111111111,67.8182083333333333,73.8387340425531915,76.7541969696969697,71.7540400000000000,77.1058461538461538,73.8403181818181818,68.1210000000000000,,89.0675000000000000,77.4433000000000000,59.6648333333333333,36.3181666666666667,,,,,,,,,,,,,,,,,,,,,,,,
680094834,15.6410147783251232,15.2310442359249330,15.4640631067961165,15.5347447552447552,15.5177340182648402,15.3648732394366197,15.4759836065573770,15.5233946759259259,14.9322846889952153,15.0441972602739726,17.0209834983498350,16.7201979522184300,16.5174052287581699,16.4329399141630901,16.3038888888888889,19.4888787878787879,17.6044166666666667,16.5990000000000000,,,,,15.4460000000000000,17.0906818181818182,,,,,,,,,,,,,,,,,,,,,,,,
51067584,,,15.4653750000000000,13.2335000000000000,21.4342500000000000,14.0731666666666667,15.3022051282051282,15.5504791666666667,15.5468214285714286,15.0779305555555556,13.7228583333333333,15.2654416666666667,14.8709166666666667,12.7964583333333333,14.6120555555555556,12.6081666666666667,16.5710833333333334,13.4796666666666667,15.9430000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26720545,,,,,43.8390000000000000,,,,,,44.2560000000000000,51.2550000000000000,,53.3500000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658264978,21.5133333333333333,21.8011428571428571,35.1515000000000000,34.9570000000000000,35.7360000000000000,35.8405000000000000,26.5031666666666667,22.6350000000000000,28.5650000000000000,35.7320000000000000,17.4228571428571429,27.0520000000000000,36.4506666666666667,38.1650000000000000,46.4610000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288038896,,,,7.7573333333333333,11.4070000000000000,,,,,,1.71350000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619161877,46.9710949640287770,45.9312815139701105,44.7859298311444653,43.4439905604719764,43.4168489237929029,43.6466578051643192,45.0551167574107683,45.1246286292834891,45.1882402038132807,46.5084537383177570,49.3765427852348993,50.1509829914529914,48.7396303191489362,48.4349180952380952,48.9827875000000000,49.4832738095238095,53.2547500000000000,,,,54.4448333333333333,61.1032500000000000,52.8629944444444444,50.1230906614785992,,,,,,,,,,,,,,,,,,,,,,,,
