osm_way_id,sudden_traffic_count,total,osm_way_id,avg_hours_in_traffic,percentage
26539662.0,162,6169,26539662.0,1.6049382716049383,2.626033392770303
26539675.0,45,2774,26539675.0,1.4,1.6222062004325883
26551482.0,30,8867,26551482.0,1.4333333333333333,0.3383331453704748
26583498.0,35,1656,26583498.0,1.2,2.1135265700483092
26583501.0,3,516,26583501.0,1.0,0.5813953488372093
26583522.0,45,17310,26583522.0,1.3777777777777778,0.25996533795493937
26584090.0,358,14525,26584090.0,2.8324022346368714,2.4647160068846814
26584094.0,402,15840,26584094.0,2.8507462686567164,2.537878787878788
26584130.0,121,14228,26584130.0,3.479338842975207,0.8504357604723082
26584161.0,2,187,26584161.0,1.0,1.0695187165775402
26584254.0,63,12809,26584254.0,4.190476190476191,0.49184167382309313
26598792.0,434,15508,26598792.0,2.5599078341013826,2.798555584214599
26603590.0,6,2410,26603590.0,1.0,0.24896265560165975
26622136.0,1,442,26622136.0,1.0,0.22624434389140272
26622194.0,200,12995,26622194.0,1.46,1.5390534821085033
26622219.0,9,3108,26622219.0,2.444444444444444,0.28957528957528955
26622323.0,7,1146,26622323.0,1.2857142857142858,0.6108202443280978
26622329.0,20,4282,26622329.0,2.1,0.4670714619336759
26622618.0,11,6050,26622618.0,2.5454545454545454,0.18181818181818182
26622734.0,78,15391,26622734.0,1.935897435897436,0.5067896822818531
26702161.0,82,8526,26702161.0,3.1951219512195124,0.9617640159512081
26702165.0,46,17167,26702165.0,1.3043478260869565,0.2679559620201549
26702239.0,146,16193,26702239.0,1.4246575342465753,0.9016241585870438
26702856.0,5,8425,26702856.0,10.4,0.05934718100890208
26702867.0,13,2823,26702867.0,1.9230769230769231,0.46050301098122565
26723196.0,119,14739,26723196.0,1.4705882352941175,0.8073817762399077
26723346.0,64,12379,26723346.0,1.8125,0.5170046045722595
26723454.0,10,14800,26723454.0,13.3,0.06756756756756757
26727402.0,2,816,26727402.0,1.0,0.24509803921568626
26727414.0,5,2318,26727414.0,1.4,0.21570319240724764
26727826.0,4,909,26727826.0,1.0,0.44004400440044006
26742482.0,10,3752,26742482.0,2.2,0.26652452025586354
26742676.0,53,4623,26742676.0,2.339622641509434,1.146441704520874
26742691.0,4,1016,26742691.0,2.25,0.3937007874015748
26744420.0,2,2412,26744420.0,1.5,0.08291873963515754
26744436.0,27,3027,26744436.0,1.7037037037037037,0.8919722497522299
26772794.0,8,9078,26772794.0,2.625,0.08812513769552766
26772804.0,1,882,26772804.0,2.0,0.11337868480725624
26787881.0,25,5714,26787881.0,2.32,0.43752187609380466
26787906.0,159,3809,26787906.0,1.5849056603773586,4.174323969545813
26787943.0,1,1780,26787943.0,4.0,0.056179775280898875
26787944.0,16,1002,26787944.0,1.125,1.596806387225549
26791238.0,50,14412,26791238.0,2.7,0.3469331112961421
26834561.0,20,1446,26834561.0,1.3,1.3831258644536653
26842796.0,3,914,26842796.0,1.0,0.3282275711159737
26842934.0,158,13440,26842934.0,2.0126582278481013,1.1755952380952381
26842952.0,185,12505,26842952.0,1.7945945945945947,1.4794082367053178
26989711.0,5,529,26989711.0,1.0,0.945179584120983
27014344.0,17,2938,27014344.0,1.4117647058823528,0.5786249149081008
27066715.0,20,2363,27066715.0,2.05,0.8463817181548878
33136075.0,20,11963,33136075.0,1.0,0.16718214494691966
33136150.0,6,1668,33136150.0,1.0,0.3597122302158273
33136417.0,355,15252,33136417.0,3.0816901408450703,2.3275635982166274
33174278.0,595,9341,33174278.0,1.507563025210084,6.369767690825394
33174300.0,3,14825,33174300.0,1.3333333333333333,0.02023608768971332
34061840.0,194,10219,34061840.0,1.9484536082474226,1.8984245033760643
34061910.0,1,113,34061910.0,1.0,0.8849557522123894
34062413.0,66,3896,34062413.0,1.7121212121212122,1.6940451745379876
34304604.0,7,16797,34304604.0,2.142857142857143,0.04167410847175091
34304803.0,18,14611,34304803.0,5.611111111111111,0.12319485319279995
34358642.0,127,5774,34358642.0,1.078740157480315,2.1995150675441635
39519105.0,6,10868,39519105.0,1.0,0.05520794994479205
39519106.0,144,9581,39519106.0,1.5625,1.5029746373029955
39519111.0,370,10429,39519111.0,1.4702702702702704,3.5477994055038833
39519112.0,30,7217,39519112.0,1.5333333333333332,0.41568518775114316
39519628.0,64,11301,39519628.0,1.1875,0.5663215644633218
39519629.0,44,8884,39519629.0,1.8409090909090908,0.49527239981990095
39571274.0,71,15117,39571274.0,5.492957746478873,0.46966990805053915
39571275.0,99,13316,39571275.0,1.5858585858585859,0.743466506458396
39573541.0,146,11589,39573541.0,3.732876712328767,1.259815342134783
39573542.0,105,14730,39573542.0,2.142857142857143,0.7128309572301426
39573543.0,525,12832,39573543.0,1.76,4.091334164588528
39573549.0,87,16524,39573549.0,3.2413793103448274,0.5265068990559186
39573550.0,11,7347,39573550.0,2.4545454545454546,0.14972097454743433
39573551.0,134,16891,39573551.0,2.1641791044776117,0.7933218873956545
39573554.0,235,16752,39573554.0,1.6212765957446809,1.4028175740210125
39573564.0,167,15197,39573564.0,5.389221556886228,1.098901098901099
39881417.0,177,13767,39881417.0,1.966101694915254,1.2856831553715407
39885349.0,76,16457,39885349.0,1.263157894736842,0.4618095643191347
39885359.0,3,432,39885359.0,1.0,0.6944444444444444
39885366.0,131,13911,39885366.0,2.1297709923664123,0.9417008123068076
39885367.0,228,9019,39885367.0,1.8947368421052633,2.527996451934804
39885368.0,125,14860,39885368.0,1.544,0.8411843876177658
39885369.0,379,15768,39885369.0,2.0184696569920844,2.4036022323693556
39885370.0,170,16036,39885370.0,2.0352941176470587,1.0601147418308805
39885371.0,18,9219,39885371.0,1.4444444444444444,0.195248942401562
39885381.0,204,12617,39885381.0,3.107843137254902,1.6168661329951652
39885382.0,355,15753,39885382.0,2.676056338028169,2.253539008442836
39885383.0,191,17091,39885383.0,2.094240837696335,1.1175472470891112
39885385.0,197,9027,39885385.0,1.7715736040609138,2.182341863298992
39885391.0,212,17045,39885391.0,1.4056603773584906,1.2437665004400118
39885392.0,81,11925,39885392.0,1.222222222222222,0.6792452830188679
39885585.0,73,16076,39885585.0,1.589041095890411,0.4540930579746206
39885603.0,171,3915,39885603.0,1.456140350877193,4.367816091954023
39885723.0,36,15489,39885723.0,1.3611111111111112,0.23242300987797793
39886098.0,3,1202,39886098.0,1.0,0.24958402662229617
39886100.0,38,7563,39886100.0,2.4210526315789473,0.502446119264842
39886466.0,162,15097,39886466.0,1.6666666666666667,1.07306087302113
39962868.0,21,12973,39962868.0,1.0,0.16187466276111925
39962870.0,47,7686,39962870.0,1.0851063829787233,0.6115014311735624
39962872.0,50,7619,39962872.0,1.14,0.6562541015881349
39962873.0,21,1438,39962873.0,1.1904761904761905,1.4603616133518775
39962881.0,2,8742,39962881.0,1.0,0.022878059940517045
39962891.0,7,518,39962891.0,1.0,1.3513513513513513
39962894.0,3,6096,39962894.0,1.0,0.04921259842519685
39962903.0,1,6099,39962903.0,1.0,0.016396130513198885
40006022.0,61,3649,40006022.0,1.540983606557377,1.6716908742121128
40006028.0,231,13258,40006028.0,2.012987012987013,1.7423442449841604
40006029.0,466,15296,40006029.0,3.3969957081545066,3.0465481171548117
40006038.0,51,7536,40006038.0,4.745098039215686,0.6767515923566879
40006040.0,354,14724,40006040.0,2.5706214689265536,2.404237978810106
40056251.0,16,12323,40056251.0,1.125,0.12983851334902216
40056253.0,105,14853,40056253.0,1.8857142857142857,0.7069278933548778
40056254.0,11,13872,40056254.0,1.0,0.07929642445213379
40056255.0,26,15125,40056255.0,1.3846153846153846,0.171900826446281
40056257.0,168,12503,40056257.0,2.0833333333333335,1.343677517395825
40056259.0,141,10814,40056259.0,2.127659574468085,1.303865359718883
40056341.0,178,10944,40056341.0,3.292134831460674,1.6264619883040936
40057118.0,116,11832,40057118.0,1.3793103448275863,0.9803921568627451
40121517.0,86,9081,40121517.0,3.13953488372093,0.9470322651690343
40121543.0,466,14629,40121543.0,1.4721030042918455,3.185453551165493
40121544.0,319,15319,40121544.0,3.188087774294671,2.0823813564854103
40121545.0,21,998,40121545.0,1.0476190476190477,2.1042084168336674
40131526.0,86,15681,40131526.0,1.5,0.5484344110707225
40131529.0,482,16597,40131529.0,2.1618257261410787,2.904139302283545
40131530.0,197,9848,40131530.0,2.1116751269035534,2.0004061738424044
40131531.0,68,2439,40131531.0,1.1176470588235294,2.7880278802788028
40131548.0,14,4710,40131548.0,1.0714285714285714,0.29723991507430997
40131554.0,2,6719,40131554.0,4.5,0.02976633427593392
40133707.0,1,251,40133707.0,1.0,0.398406374501992
40187815.0,9,10297,40187815.0,5.555555555555555,0.08740409828105274
40187816.0,99,15623,40187816.0,1.3131313131313131,0.6336811111822314
40315869.0,25,15974,40315869.0,1.24,0.15650431951921873
40317987.0,146,13344,40317987.0,1.8493150684931507,1.0941247002398082
40317988.0,240,14913,40317988.0,1.4416666666666667,1.6093341380004023
40350410.0,44,17359,40350410.0,1.4545454545454546,0.25347082205196153
40350411.0,17,17372,40350411.0,1.352941176470588,0.09785862307160949
40350413.0,268,16753,40350413.0,1.4291044776119404,1.5997134841520921
40384822.0,105,6903,40384822.0,2.2285714285714286,1.521077792264233
40478814.0,195,16074,40478814.0,6.348717948717948,1.2131392310563642
40478815.0,241,12816,40478815.0,1.3858921161825726,1.880461922596754
40478816.0,231,14552,40478816.0,3.8225108225108224,1.5874106652006597
40478817.0,114,14726,40478817.0,2.736842105263158,0.7741409751460002
40491159.0,7,5710,40491159.0,2.7142857142857144,0.12259194395796848
40554728.0,4,3615,40554728.0,1.0,0.11065006915629322
40554733.0,6,4338,40554733.0,1.0,0.13831258644536654
40555054.0,162,16197,40555054.0,7.08641975308642,1.0001852194850898
41018258.0,1,178,41018258.0,1.0,0.5617977528089888
41294345.0,137,9094,41294345.0,3.81021897810219,1.506487794149989
41454961.0,162,15289,41454961.0,2.055555555555556,1.0595853227810845
41454962.0,97,16607,41454962.0,2.6391752577319587,0.5840910459444812
41454967.0,264,7945,41454967.0,2.0643939393939394,3.3228445563247324
41667597.0,2,8780,41667597.0,1.0,0.022779043280182234
41667600.0,51,3320,41667600.0,1.0980392156862746,1.536144578313253
41791877.0,35,6145,41791877.0,1.0285714285714287,0.5695687550854354
42010975.0,79,10884,42010975.0,3.3037974683544302,0.7258360896729144
42010979.0,55,3218,42010979.0,1.5454545454545454,1.709136109384711
42010995.0,2,5354,42010995.0,1.0,0.03735524841240194
42011007.0,1,155,42011007.0,2.0,0.6451612903225806
42011009.0,21,6948,42011009.0,1.9523809523809523,0.3022452504317789
42011040.0,243,15356,42011040.0,1.374485596707819,1.5824433446209951
42121015.0,439,17056,42121015.0,1.8542141230068336,2.573874296435272
42121016.0,2,13804,42121016.0,1.5,0.014488554042306577
42121156.0,3,259,42121156.0,1.0,1.1583011583011582
42121197.0,2,1412,42121197.0,1.5,0.141643059490085
42132381.0,32,4613,42132381.0,1.1875,0.6936917407327119
42399907.0,279,13826,42399907.0,1.4516129032258065,2.0179372197309418
42411401.0,1,78,42411401.0,1.0,1.2820512820512822
42411404.0,1,333,42411404.0,3.0,0.3003003003003003
43159843.0,137,15851,43159843.0,1.1240875912408759,0.8642987824112044
43159846.0,77,12496,43159846.0,1.6103896103896105,0.6161971830985915
43159847.0,46,12162,43159847.0,5.608695652173913,0.3782272652524256
43196975.0,3,1987,43196975.0,1.6666666666666667,0.1509813789632612
43196976.0,12,2142,43196976.0,1.0,0.5602240896358543
43270172.0,6,4681,43270172.0,2.5,0.1281777397991882
43270175.0,5,6375,43270175.0,1.2,0.0784313725490196
43270176.0,24,10631,43270176.0,2.0,0.2257548678393378
43270177.0,49,11960,43270177.0,1.653061224489796,0.4096989966555184
43270179.0,18,2048,43270179.0,1.0555555555555556,0.87890625
43270180.0,5,2191,43270180.0,1.0,0.22820629849383842
43613936.0,16,13663,43613936.0,1.0625,0.11710458903608285
43763637.0,198,16881,43763637.0,1.4545454545454546,1.1729162964279367
43763639.0,307,16875,43763639.0,1.6807817589576548,1.8192592592592594
43763640.0,150,16118,43763640.0,1.2866666666666666,0.9306365554038962
43763641.0,343,16338,43763641.0,1.760932944606414,2.0994001713796058
43763643.0,307,16880,43763643.0,1.716612377850163,1.8187203791469195
43763644.0,336,16948,43763644.0,2.0148809523809526,1.982534812367241
43763645.0,198,16411,43763645.0,1.3282828282828283,1.206507830113948
43763646.0,268,16380,43763646.0,1.7014925373134329,1.636141636141636
43949400.0,1,1498,43949400.0,1.0,0.06675567423230974
44035354.0,103,11906,44035354.0,1.6990291262135921,0.8651100285570301
44035355.0,47,13042,44035355.0,1.553191489361702,0.3603741757399172
44487111.0,78,8997,44487111.0,3.4871794871794872,0.8669556518839613
44487115.0,115,13567,44487115.0,4.765217391304348,0.8476450210068549
44487122.0,1,508,44487122.0,1.0,0.1968503937007874
44487147.0,32,6475,44487147.0,1.9375,0.4942084942084942
44629696.0,247,12783,44629696.0,4.846153846153846,1.9322537745443167
44629731.0,224,9392,44629731.0,1.6294642857142858,2.385008517887564
44629777.0,70,4262,44629777.0,1.8142857142857143,1.6424213984045049
44629862.0,3,918,44629862.0,1.0,0.32679738562091504
44635131.0,15,733,44635131.0,1.0666666666666667,2.0463847203274215
44635211.0,18,6483,44635211.0,3.555555555555556,0.2776492364645997
44635690.0,3,3798,44635690.0,1.3333333333333333,0.07898894154818326
45096135.0,1,455,45096135.0,1.0,0.21978021978021978
45554325.0,6,6805,45554325.0,1.1666666666666667,0.0881704628949302
45554329.0,2,6785,45554329.0,1.0,0.029476787030213707
45554331.0,8,743,45554331.0,1.125,1.0767160161507403
45763004.0,172,8130,45763004.0,1.4069767441860466,2.1156211562115623
46038695.0,219,15484,46038695.0,1.899543378995434,1.4143632136398863
46038697.0,100,15713,46038697.0,1.93,0.6364157067396423
48066689.0,17,4523,48066689.0,1.0,0.37585673225735133
48067252.0,1,87,48067252.0,2.0,1.1494252873563218
48068498.0,1,556,48068498.0,1.0,0.17985611510791366
48161277.0,25,5427,48161277.0,2.8,0.46065966463976415
48161294.0,25,4463,48161294.0,2.44,0.5601613264620211
48204361.0,7,2317,48204361.0,2.5714285714285716,0.3021148036253776
48205023.0,5,4164,48205023.0,3.2,0.12007684918347743
48226342.0,36,3471,48226342.0,1.6388888888888888,1.0371650821089022
48226344.0,26,3330,48226344.0,1.6923076923076923,0.7807807807807807
48226374.0,1,75,48226374.0,2.0,1.3333333333333333
48231209.0,139,16132,48231209.0,7.043165467625899,0.8616414579717332
48274429.0,25,6815,48274429.0,3.4,0.36683785766691124
48489679.0,18,2837,48489679.0,1.0555555555555556,0.6344730348960169
48489687.0,24,5070,48489687.0,1.1666666666666667,0.47337278106508873
48489702.0,1,1964,48489702.0,1.0,0.05091649694501019
48958914.0,25,7317,48958914.0,1.2,0.3416700833675003
48958915.0,2,7672,48958915.0,3.5,0.026068821689259645
50428427.0,74,4449,50428427.0,1.5540540540540542,1.6632951224994381
50996454.0,201,8748,50996454.0,1.6467661691542288,2.297668038408779
50996459.0,181,12680,50996459.0,1.5082872928176796,1.4274447949526814
51068009.0,63,7415,51068009.0,1.1111111111111112,0.8496291301416049
51164168.0,136,12156,51164168.0,1.6691176470588236,1.1187890753537348
51164194.0,53,16964,51164194.0,2.2452830188679247,0.31242631454845554
51543063.0,248,16975,51543063.0,2.754032258064516,1.4609720176730485
51543065.0,60,7324,51543065.0,2.3333333333333335,0.8192244675040962
51543073.0,13,1896,51543073.0,1.3846153846153846,0.6856540084388185
51543077.0,99,11788,51543077.0,4.070707070707071,0.839837122497455
51543080.0,99,4726,51543080.0,1.5757575757575757,2.0947947524333475
52498281.0,170,14282,52498281.0,2.1411764705882352,1.1903094804649208
52498283.0,226,16508,52498283.0,1.8274336283185841,1.369033196026169
53057475.0,4,433,53057475.0,1.75,0.9237875288683602
53059089.0,44,7924,53059089.0,1.0227272727272727,0.5552751135790005
53627854.0,1,531,53627854.0,1.0,0.18832391713747645
53627921.0,141,7302,53627921.0,1.0709219858156027,1.9309778142974527
53787716.0,162,8827,53787716.0,1.617283950617284,1.8352781239379177
53787717.0,75,9062,53787717.0,3.7866666666666666,0.8276318693445156
56052351.0,2,1537,56052351.0,1.0,0.13012361743656473
56052355.0,17,3191,56052355.0,1.8235294117647058,0.532748354747728
56052356.0,56,3646,56052356.0,1.6964285714285714,1.5359297860669228
56311433.0,7,422,56311433.0,0.8571428571428571,1.6587677725118484
56311453.0,192,11780,56311453.0,1.734375,1.6298811544991512
56397052.0,1,10,56397052.0,1.0,10.0
59526797.0,73,1681,59526797.0,1.589041095890411,4.3426531826293875
60740535.0,5,3970,60740535.0,1.0,0.12594458438287154
60882536.0,400,8394,60882536.0,1.8375,4.765308553728854
61494921.0,17,7058,61494921.0,2.176470588235294,0.24086143383394729
68577396.0,13,4305,68577396.0,1.0,0.30197444831591175
68577397.0,4,4636,68577397.0,1.0,0.08628127696289906
70562359.0,2,314,70562359.0,1.0,0.6369426751592356
72672643.0,1,654,72672643.0,1.0,0.1529051987767584
73235524.0,205,7250,73235524.0,1.6878048780487804,2.8275862068965516
76580449.0,28,3807,76580449.0,1.5357142857142858,0.7354872603099554
76771109.0,5,1726,76771109.0,1.2,0.28968713789107764
77343710.0,13,10119,77343710.0,4.076923076923077,0.1284711928056132
77344707.0,2,809,77344707.0,1.0,0.24721878862793573
77344708.0,18,4328,77344708.0,1.9444444444444444,0.41589648798521256
77344709.0,31,5206,77344709.0,2.4838709677419355,0.5954667691125625
77344710.0,70,7466,77344710.0,2.0714285714285716,0.9375837128315028
77344711.0,1,610,77344711.0,1.0,0.16393442622950818
77344712.0,2,857,77344712.0,1.5,0.23337222870478413
84629925.0,11,522,84629925.0,1.4545454545454546,2.10727969348659
84629930.0,1,13,84629930.0,1.0,7.6923076923076925
84658296.0,213,8732,84658296.0,1.3380281690140845,2.4393037104901514
85399639.0,14,3679,85399639.0,1.1428571428571428,0.3805381897254689
86401296.0,4,2327,86401296.0,1.25,0.17189514396218306
86401652.0,44,11672,86401652.0,4.0227272727272725,0.37697052775873885
86401948.0,1,1500,86401948.0,3.0,0.06666666666666667
87631545.0,24,2641,87631545.0,1.75,0.9087466868610374
87644064.0,1,558,87644064.0,1.0,0.17921146953405018
87645045.0,1,349,87645045.0,2.0,0.28653295128939826
87647441.0,121,9487,87647441.0,1.115702479338843,1.2754295351533678
87647444.0,35,1392,87647444.0,1.1428571428571428,2.514367816091954
87647454.0,146,4627,87647454.0,1.5205479452054795,3.1553922628052735
87647458.0,111,4815,87647458.0,1.6486486486486487,2.305295950155763
87649881.0,8,3190,87649881.0,1.375,0.2507836990595611
87650829.0,6,1211,87650829.0,1.3333333333333333,0.495458298926507
87651441.0,17,1048,87651441.0,1.4705882352941175,1.6221374045801527
87651578.0,1,612,87651578.0,1.0,0.16339869281045752
87651850.0,20,6023,87651850.0,3.55,0.3320604349991699
87651851.0,10,4618,87651851.0,2.5,0.21654395842355997
87652079.0,2,314,87652079.0,1.0,0.6369426751592356
87652992.0,1,418,87652992.0,1.0,0.23923444976076555
88401564.0,38,6697,88401564.0,3.789473684210526,0.567418246976258
88401566.0,76,7283,88401566.0,2.3815789473684212,1.0435260194974598
88407201.0,3,945,88407201.0,1.0,0.31746031746031744
88407202.0,27,2070,88407202.0,1.0740740740740742,1.3043478260869565
89821743.0,2,276,89821743.0,3.0,0.7246376811594203
89823435.0,23,3638,89823435.0,1.6521739130434783,0.6322155030236394
89823436.0,63,6183,89823436.0,2.857142857142857,1.0189228529839884
91859123.0,2,592,91859123.0,1.0,0.33783783783783783
93672197.0,3,1104,93672197.0,1.0,0.2717391304347826
93672599.0,3,2961,93672599.0,3.3333333333333335,0.10131712259371833
93672600.0,12,3991,93672600.0,1.1666666666666667,0.3006765221748935
93673525.0,10,4792,93673525.0,1.5,0.20868113522537562
93704558.0,3,3293,93704558.0,1.0,0.09110233829334953
93705264.0,4,1563,93705264.0,1.5,0.2559181062060141
94580358.0,27,3136,94580358.0,1.7407407407407407,0.860969387755102
94703381.0,10,2047,94703381.0,1.1,0.48851978505129456
94703382.0,12,1629,94703382.0,1.1666666666666667,0.7366482504604052
95122010.0,269,15576,95122010.0,1.9851301115241635,1.7270159219311763
95122018.0,416,15571,95122018.0,1.875,2.6716331642155287
95635640.0,4,4333,95635640.0,2.25,0.09231479344564966
95635657.0,1,377,95635657.0,1.0,0.26525198938992045
95792925.0,6,10197,95792925.0,7.0,0.05884083553986467
95932101.0,4,1144,95932101.0,1.5,0.34965034965034963
95932127.0,4,1202,95932127.0,1.0,0.33277870216306155
95932149.0,206,9900,95932149.0,1.9368932038834952,2.080808080808081
95991726.0,29,10852,95991726.0,1.3793103448275863,0.26723184666420935
95991727.0,13,11634,95991727.0,1.2307692307692308,0.11174144748151968
95991728.0,5,2967,95991728.0,1.8,0.16852039096730703
96785461.0,1,531,96785461.0,2.0,0.18832391713747645
96878966.0,14,1204,96878966.0,1.2142857142857142,1.1627906976744187
96882517.0,17,14128,96882517.0,1.1764705882352942,0.12032842582106455
97084503.0,58,5897,97084503.0,1.706896551724138,0.9835509581142954
97085101.0,4,338,97085101.0,1.0,1.183431952662722
97085105.0,1,65,97085105.0,1.0,1.5384615384615385
97676904.0,22,2908,97676904.0,1.4545454545454546,0.7565337001375516
97676906.0,1,10279,97676906.0,1.0,0.009728572818367545
97676908.0,6,8742,97676908.0,1.3333333333333333,0.06863417982155114
97677237.0,46,2351,97677237.0,1.0869565217391304,1.9566142067205445
97677241.0,132,3102,97677241.0,1.3636363636363635,4.25531914893617
97677242.0,45,3035,97677242.0,1.6666666666666667,1.4827018121911038
97677247.0,30,3248,97677247.0,2.2666666666666666,0.9236453201970444
97684954.0,5,2166,97684954.0,1.2,0.23084025854108955
97684955.0,21,3265,97684955.0,2.238095238095238,0.6431852986217458
97684957.0,11,2064,97684957.0,1.1818181818181819,0.5329457364341085
97684961.0,10,10582,97684961.0,1.3,0.0945000945000945
97694537.0,1,10365,97694537.0,1.0,0.00964785335262904
97694543.0,1,7144,97694543.0,1.0,0.013997760358342666
97695356.0,1,876,97695356.0,1.0,0.1141552511415525
97815362.0,5,14817,97815362.0,1.2,0.03374502260916515
97815364.0,3,15587,97815364.0,1.3333333333333333,0.019246808237633927
97815365.0,8,12390,97815365.0,1.125,0.0645682001614205
97815366.0,632,13601,97815366.0,1.384493670886076,4.646717153150504
97815367.0,8,12460,97815367.0,1.0,0.06420545746388442
97815369.0,2,13938,97815369.0,1.5,0.014349261013057828
97816073.0,4,557,97816073.0,1.0,0.718132854578097
97816075.0,1,317,97816075.0,1.0,0.31545741324921134
97816392.0,2,616,97816392.0,2.5,0.3246753246753247
97816393.0,2,15519,97816393.0,2.0,0.012887428313680005
97816984.0,3,1177,97816984.0,1.3333333333333333,0.2548853016142736
97817014.0,9,2793,97817014.0,1.1111111111111112,0.322234156820623
97862884.0,4,1024,97862884.0,1.0,0.390625
97988621.0,14,2325,97988621.0,1.3571428571428572,0.6021505376344086
98041007.0,28,1374,98041007.0,1.1785714285714286,2.037845705967977
99190152.0,59,6975,99190152.0,1.8644067796610169,0.8458781362007168
99683605.0,62,8295,99683605.0,1.1612903225806452,0.7474382157926461
99683607.0,63,8741,99683607.0,2.0476190476190474,0.7207413339434847
99683608.0,56,11973,99683608.0,3.75,0.4677190344942788
100126230.0,113,8565,100126230.0,1.3716814159292035,1.3193228254524227
100147488.0,1,60,100147488.0,0.0,1.6666666666666667
100347911.0,4,3173,100347911.0,1.0,0.12606366214938544
100788272.0,67,14594,100788272.0,1.6119402985074627,0.45909277785391256
100788273.0,6,4176,100788273.0,1.1666666666666667,0.14367816091954022
100796586.0,79,8464,100796586.0,1.2531645569620253,0.9333648393194707
101074473.0,41,3313,101074473.0,1.4634146341463414,1.2375490492001207
101074610.0,109,6615,101074610.0,1.4495412844036697,1.6477702191987906
101196386.0,1,455,101196386.0,1.0,0.21978021978021978
101196391.0,11,4549,101196391.0,1.0909090909090908,0.24181138711804792
101196432.0,1,4221,101196432.0,1.0,0.02369106846718787
101201626.0,14,312,101201626.0,1.0,4.487179487179487
101532311.0,1,41,101532311.0,1.0,2.4390243902439024
102148414.0,1,775,102148414.0,1.0,0.12903225806451613
103268500.0,1,4124,103268500.0,1.0,0.02424830261881668
103615660.0,12,2172,103615660.0,1.3333333333333333,0.5524861878453039
105097948.0,15,4659,105097948.0,1.2,0.32195750160978753
105268981.0,140,10257,105268981.0,1.55,1.3649215170127718
105272826.0,118,16722,105272826.0,1.4322033898305084,0.70565721803612
107279612.0,2,5367,107279612.0,3.0,0.037264766163592325
107279613.0,247,6043,107279613.0,1.3360323886639676,4.08737382094986
108397867.0,11,4608,108397867.0,2.1818181818181817,0.2387152777777778
108397868.0,19,1756,108397868.0,1.631578947368421,1.082004555808656
108593073.0,2,1396,108593073.0,6.0,0.14326647564469913
112470619.0,137,15572,112470619.0,1.7591240875912408,0.8797842281017211
112470639.0,28,2097,112470639.0,1.5,1.335240820219361
112470684.0,75,15562,112470684.0,1.1333333333333333,0.48194319496208715
112470688.0,33,2473,112470688.0,1.7272727272727273,1.334411645774363
112950523.0,133,7678,112950523.0,2.293233082706767,1.7322219327949986
112950524.0,275,16790,112950524.0,1.5781818181818181,1.6378796902918404
113187436.0,1,400,113187436.0,1.0,0.25
113187446.0,70,10416,113187446.0,6.585714285714285,0.6720430107526881
114394269.0,25,4431,114394269.0,2.72,0.564206725344166
114394270.0,71,9497,114394270.0,2.7464788732394365,0.747604506686322
114394272.0,57,7838,114394272.0,5.2631578947368425,0.7272263332482776
114394273.0,295,10464,114394273.0,2.986440677966102,2.819189602446483
115591631.0,30,13605,115591631.0,1.2333333333333334,0.2205071664829107
118163729.0,4,3937,118163729.0,1.0,0.1016002032004064
120729889.0,26,1986,120729889.0,1.0,1.309164149043303
121271216.0,10,2388,121271216.0,1.7,0.4187604690117253
126136945.0,47,3357,126136945.0,1.446808510638298,1.4000595770032767
126623663.0,1,9,126623663.0,1.0,11.11111111111111
128995091.0,1,59,128995091.0,1.0,1.694915254237288
129884910.0,27,6276,129884910.0,3.6666666666666665,0.43021032504780116
129884912.0,5,2109,129884912.0,3.0,0.2370791844476055
129884922.0,2,291,129884922.0,1.5,0.6872852233676976
131715463.0,151,6361,131715463.0,1.966887417218543,2.373840591102028
131908638.0,4,979,131908638.0,1.0,0.40858018386108275
132741571.0,25,1022,132741571.0,1.16,2.4461839530332683
133901005.0,24,11957,133901005.0,1.75,0.20071924395751442
133901081.0,26,16877,133901081.0,1.7692307692307692,0.15405581560703915
136577675.0,32,9462,136577675.0,2.03125,0.33819488480236737
137340059.0,9,673,137340059.0,1.1111111111111112,1.337295690936107
137340064.0,7,3146,137340064.0,1.0,0.22250476795931343
137340065.0,14,563,137340065.0,1.1428571428571428,2.4866785079928952
144107557.0,44,10154,144107557.0,1.9545454545454546,0.4333267677762458
144107558.0,32,12704,144107558.0,5.625,0.2518891687657431
144982813.0,20,4132,144982813.0,1.2,0.484027105517909
144986186.0,5,824,144986186.0,1.0,0.6067961165048543
144986350.0,47,2636,144986350.0,1.7659574468085106,1.7830045523520486
144986611.0,1,804,144986611.0,1.0,0.12437810945273632
144986868.0,17,1167,144986868.0,1.0588235294117647,1.4567266495287061
145120516.0,55,9409,145120516.0,2.1636363636363636,0.5845467105962376
145124067.0,5,2623,145124067.0,1.0,0.19062142584826536
150473473.0,405,8251,150473473.0,2.1925925925925926,4.908495939886074
150473475.0,68,6373,150473475.0,2.264705882352941,1.0670014122077514
151062516.0,356,4709,151062516.0,1.4747191011235956,7.559991505627522
154067944.0,1,2020,154067944.0,8.0,0.04950495049504951
154067948.0,42,7736,154067948.0,2.9761904761904763,0.5429162357807652
154067949.0,78,7418,154067949.0,1.6666666666666667,1.051496360204907
154067955.0,26,3827,154067955.0,3.269230769230769,0.679383328978312
